EntrezA	EntrezB
4088	58472
4088	23174
4088	51441
4088	25822
4088	7554
4088	9728
4088	3227
4088	80772
4088	57648
4088	7738
4088	11108
4088	63976
4088	79842
4088	55269
4088	51567
4088	23143
4088	644815
4088	10428
4088	79098
4088	64115
4088	57669
4088	10610
4088	79673
4088	220885
10040	7251
10040	7410
10040	267
10040	50813
10040	4215
10040	5264
10040	27043
10040	10376
10040	3187
10040	23190
10040	23420
10040	2747
10040	5822
10040	10658
10040	402665
10040	23272
10040	57003
10040	22931
10040	55280
10040	10630
3635	4233
3635	9046
3635	3815
3635	1601
3635	2057
3635	3566
3635	331
3635	51744
3635	2213
3635	79930
3635	5175
3635	84959
3635	4311
3635	116985
3635	933
3635	4063
3635	140885
3635	171425
695	4615
695	4233
695	2597
695	1917
695	2782
695	498
695	7006
695	5328
695	2776
695	8396
695	6421
695	25998
695	114609
695	5578
695	2316
695	5590
695	5336
695	3702
695	5579
695	2969
695	9467
695	5587
695	5588
695	408
695	5581
695	3654
695	1654
695	1820
695	6198
695	2130
695	55114
695	6188
695	7277
695	6199
695	6708
695	23396
695	506
695	58
695	4719
695	3507
695	1627
695	3852
695	3030
695	10383
695	930
695	8394
695	85366
695	54106
695	79837
695	4118
695	51311
695	10333
695	2207
695	388697
695	5756
695	10939
695	8395
695	5305
695	23180
695	440915
10928	6364
10928	55333
10928	160
10928	2874
10928	8650
10928	1173
10928	23513
10928	9185
10928	8887
10928	3297
10928	5899
10928	5898
10928	29911
10928	85021
10928	29844
10928	51512
10928	7862
10928	9702
10928	284427
10928	4629
10928	2971
7879	2783
7879	11345
7879	5870
7879	3728
7879	10289
7879	23710
7879	8766
7879	5861
7879	5688
7879	7037
7879	6009
7879	83547
7879	9641
7879	10211
7879	5119
7879	5868
7879	1173
7879	5245
7879	4163
7879	2335
7879	1121
7879	3895
7879	7416
7879	1072
7879	2664
7879	1386
7879	3106
7879	25978
7879	4218
7879	7428
7879	10989
7879	5867
7879	10567
7879	11331
7879	54927
7879	9429
7879	4946
7879	3783
7879	5862
7879	9798
7879	1994
7879	5091
7879	526
7879	10613
7879	57498
7879	9230
7879	215
7879	535
7879	11160
7879	4726
7879	4719
7879	10159
7879	4350
7879	7417
7879	2319
7879	4729
7879	51512
7879	9114
7879	27246
7879	81555
7879	284119
7879	57403
7879	391
7879	64284
7879	8618
7879	79901
7879	5825
7879	10128
7879	4714
7879	6744
7879	4710
7879	79188
7879	4702
7879	6517
7879	27089
7879	6185
7879	488
7879	79143
7879	51056
7879	53916
7879	490
7879	1374
7879	537
7879	4701
7879	10970
7879	112464
7879	30968
7879	5869
7879	4713
7879	9550
7879	201595
7879	84317
7879	84303
7879	6646
7879	9780
7879	9213
7879	387263
7879	90550
7879	56667
7879	1368
7879	9052
7879	26509
7879	9761
50618	273
50618	2146
50618	8871
50618	80230
50618	147179
50618	56252
50618	5287
50618	23367
50618	1173
50618	6867
50618	7110
50618	1175
50618	10193
50618	10445
50618	56647
50618	2801
50618	5764
50618	7204
50618	7182
50618	9659
50618	23085
50618	23028
50618	11052
50618	29911
50618	183
50618	6455
50618	7412
50618	4077
50618	51747
50618	23380
50618	23360
50618	27316
50618	85021
50618	56254
50618	79036
50618	65005
50618	4154
50618	89848
50618	58513
50618	2804
50618	9873
50618	8618
50618	26511
50618	8491
50618	27245
50618	54915
50618	667
50618	51026
50618	55671
50618	9777
50618	440193
50618	84466
50618	57670
50618	57556
50618	51691
50618	10607
50618	26057
50618	8425
50618	83892
50618	150946
50618	118788
50618	10457
50618	3706
50618	23015
50618	55323
5469	2623
5469	6256
5469	5436
5469	5468
5469	472
5469	8295
5469	5300
5469	3172
5469	672
5469	2099
5469	10891
5469	9412
5469	10971
5469	9440
5469	9442
5469	55588
5469	142
5469	2100
5469	9862
5469	6720
5469	51586
5469	7376
5469	9441
5469	2624
5469	9439
5469	55090
5469	10062
5469	96764
5469	29079
5469	6257
5469	90390
5469	23097
5469	9443
5469	112950
5469	81857
5469	5449
5469	6095
5469	6837
5469	79991
5469	27343
5469	9970
5469	6871
5469	9694
5469	400569
5469	892
5469	9969
5469	1994
5469	9444
5469	9282
5469	9968
5469	9325
5469	51003
5469	2551
5469	9477
5469	9623
5469	10025
5469	55671
5469	9913
5469	23091
5469	2709
5469	23389
5469	547
8777	55327
8777	64398
8777	59339
8777	3815
8777	154796
8777	7520
8777	3835
8777	59338
8777	7414
8777	9559
8777	19
8777	6048
8777	51421
8777	9076
8777	8724
8777	1814
8777	144125
8777	1464
8777	6753
8777	115992
8777	4994
8777	4991
8777	3358
6873	6881
6873	6872
6873	23136
6873	6880
6873	129685
6873	7013
6873	8290
6873	9441
6873	7014
6873	10765
6873	9636
6873	1994
6496	7088
6496	5080
6496	166
6496	51053
6496	8013
6496	7090
60468	604
60468	23598
60468	408
60468	55509
60468	1649
60468	9603
60468	4779
60468	7975
5743	2033
5743	50813
5743	8451
5743	4924
5743	1994
5743	5740
11033	5584
11033	1647
11033	4691
11033	5590
11033	6733
11033	10197
11033	5587
11033	5290
11033	5581
11033	10048
11033	1452
11033	8125
11033	6832
11033	23491
9448	5921
9448	6885
9448	672
9448	4055
9448	5581
9448	23678
9448	6548
9448	55081
9448	8349
9448	54764
9448	3798
9448	2869
9448	29922
9448	83696
9448	50488
9448	253012
9448	51368
9448	55083
9448	5911
9448	2635
79801	7532
79801	9493
79801	2810
79801	5579
79801	29127
79801	25862
79801	5678
79801	221302
93649	409
93649	3308
93649	6722
93649	10273
93649	57591
93649	5524
93649	284358
1639	23299
1639	4751
1639	22938
1639	5870
1639	1780
1639	830
1639	7431
1639	3661
1639	5606
1639	8625
1639	84062
1639	5048
1639	382
1639	8655
1639	5608
1639	585
1639	26234
1639	10540
1639	51164
1639	64400
1639	27185
1639	10120
1639	10121
1639	7428
1639	6249
1639	582
1639	9689
1639	6711
1639	112858
1639	373156
1639	23650
1639	2035
1639	9919
1639	832
1639	9282
1639	1781
1639	3832
1639	1778
1639	80179
1639	328
1639	10671
1639	837
1639	4105
1639	5201
1639	5223
1639	55860
1639	9729
1639	57473
1639	667
1639	2027
1639	7554
1639	11258
1639	84516
25913	8996
25913	6709
25913	9531
25913	3397
25913	2597
25913	2036
25913	9046
25913	11344
25913	23616
25913	3921
25913	7532
25913	5591
25913	6421
25913	8658
25913	10726
25913	54386
25913	302
25913	6904
25913	65057
25913	7531
25913	10298
25913	7013
25913	3945
25913	1936
25913	64858
25913	2547
25913	10273
25913	5327
25913	1072
25913	1975
25913	51466
25913	6623
25913	2896
25913	10953
25913	4103
25913	2242
25913	408
25913	7014
25913	5830
25913	10286
25913	191
25913	29950
25913	5871
25913	81
25913	10432
25913	3162
25913	4673
25913	1654
25913	79026
25913	163882
25913	57142
25913	3927
25913	4598
25913	28988
25913	3875
25913	83605
25913	84271
25913	84305
25913	9967
25913	1152
25913	2153
25913	11273
25913	3337
25913	1641
25913	5093
25913	27232
25913	3141
25913	6194
25913	215
25913	6201
25913	51726
25913	6187
25913	10634
25913	5110
25913	9502
25913	51411
25913	1627
25913	95
25913	6223
25913	55930
25913	1200
25913	6202
25913	2026
25913	9961
25913	216
25913	6876
25913	2029
25913	55276
25913	10620
25913	8567
25913	3939
25913	3713
25913	55183
25913	7280
25913	26100
25913	166793
25913	800
25913	23498
25913	10591
25913	85007
25913	1809
25913	4134
25913	10626
25913	10383
25913	57118
25913	11151
25913	64080
25913	57179
25913	9293
25913	2593
25913	6819
25913	51268
25913	55313
25913	6301
25913	54915
25913	54496
25913	64236
25913	100507436
25913	55198
25913	218
25913	271
25913	22994
25913	9168
25913	159686
25913	254295
25913	23154
25913	6278
25913	8653
25913	677
25913	9401
25913	3493
25913	94056
25913	51441
25913	11332
25913	84632
25913	1339
25913	10319
25913	254427
25913	51477
25913	57834
25913	7580
25913	9768
25913	3200
25913	307
25913	1632
25913	5236
25913	134492
25913	3557
25913	25796
25913	10072
25913	5214
25913	9053
25913	7866
25913	8895
25913	9087
25913	10223
25913	5121
25913	51119
25913	57037
25913	4501
25913	90737
25913	25830
25913	26093
25913	90416
25913	9715
25913	5153
25913	9022
25913	9945
25913	27284
25913	203569
25913	65117
25913	3176
25913	115861
25913	5064
25913	388536
25913	1427
25913	79856
25913	23080
25913	253943
25913	255426
25913	79413
25913	339804
25913	84000
25913	1539
23095	7533
23095	5702
23095	7532
23095	11261
23095	672
23095	66008
23095	7175
23095	10179
23095	10542
23095	23332
23095	51371
23095	9223
23095	57187
23095	79677
23095	1994
23095	4100
23095	1915
23095	64506
23095	90627
23095	8291
23095	23392
23095	7741
23095	79745
23095	5236
10808	81631
10808	11345
10808	5230
10808	7410
10808	3309
10808	23710
10808	3308
10808	701
10808	7013
10808	6613
10808	3611
10808	1072
10808	1386
10808	7014
10808	118
10808	83658
10808	7277
10808	1107
10808	27347
10808	1915
10808	7317
10808	478
10808	51043
10808	9768
5189	6613
5189	55670
5189	8243
5189	355
5189	5190
8500	7515
8500	51147
8500	2874
8500	672
8500	7138
8500	5792
8500	23085
8500	26059
8500	51562
8500	5793
8500	57704
8500	831
8500	8499
8500	5789
8500	8496
8500	80321
8500	23287
8500	80262
8500	260293
8500	80852
8500	8495
8500	8541
8500	5802
8996	7408
8996	11284
8996	835
8996	54386
8996	60491
8996	7013
8996	29844
8996	140885
8996	8683
8996	55224
1846	1400
406	1454
406	6612
406	11091
406	8850
406	6256
406	2033
406	7337
406	4862
406	6613
406	1407
406	23411
406	9149
406	8553
406	3131
406	6097
406	9575
406	266743
1876	2146
1876	369
1876	11091
1876	6015
1876	83746
1876	5702
1876	11335
1876	648
1876	150684
1876	4297
1876	10771
1876	2145
1876	10138
1876	22900
1876	8242
1876	170622
1876	8085
1876	23269
1876	54939
1876	54951
1876	23613
1876	7905
1876	7027
1876	56916
1876	54531
1876	80314
5921	10399
5921	4233
5921	2146
5921	2066
5921	3932
5921	9046
5921	7535
5921	4914
5921	3815
5921	9212
5921	3791
5921	3064
5921	2547
5921	1445
5921	9093
5921	2242
5921	3480
5921	858
5921	5147
5921	7525
5921	2049
5921	10146
5921	6383
5921	80176
5921	5267
5921	826
5921	2318
5921	2909
5921	10395
5921	6549
5921	921
5921	79738
5921	27037
5921	10209
5921	309
5921	57475
5921	163033
4615	7874
4615	5211
4615	10318
4615	51135
4615	57162
4615	7187
4615	23495
4615	114609
4615	1154
4615	6478
4615	3662
4615	9208
4615	4091
4615	3656
4615	7098
4615	9173
4615	3663
4615	7097
4615	7295
4615	3654
4615	11213
4615	3665
4615	3554
4615	10013
4615	5052
4615	81704
4615	23098
4615	51562
4615	8405
4615	9209
4615	9533
4615	55620
4615	2314
4615	51284
4615	54106
4615	22918
4615	4118
4615	51311
4615	7100
1600	3949
1600	1020
1600	4035
1600	7436
1600	351
1600	7804
1600	4036
1600	4646
1600	334
1600	333
1600	54510
5530	51778
5530	6647
5530	5478
5530	9097
5530	5144
5530	7187
5530	23770
5530	23035
5530	58529
5530	23523
5530	200186
5530	3660
5530	3927
5530	116224
5530	9770
5530	23387
5530	5162
5530	11123
5530	4776
5530	1827
5530	79624
5530	404550
9516	83737
9516	7251
9516	9531
9516	4734
9516	23327
9516	4087
9516	6310
9516	29979
9516	51741
9516	10241
9516	1994
9516	92840
9516	1312
9516	55698
27101	2288
27101	3692
27101	10289
27101	6277
27101	9641
27101	2289
27101	23770
27101	8471
27101	4163
27101	2688
27101	6788
27101	2335
27101	6478
27101	382
27101	10193
27101	9337
27101	925
27101	6907
27101	27018
27101	55593
27101	3106
27101	10498
27101	54764
27101	5603
27101	7412
27101	8975
27101	23043
27101	2035
27101	7030
27101	4350
27101	84978
27101	24140
27101	112476
27101	9768
8717	71
8717	28996
8717	1917
8717	5591
8717	7132
8717	7431
8717	7187
8717	8797
8717	8795
8717	8915
8717	7185
8717	1029
8717	113457
8717	7278
8717	3959
8717	120892
8717	801
8717	805
8717	808
8717	26133
8717	153090
8717	7133
8717	10526
8717	3301
8717	355
8717	4673
8717	10913
8717	3875
8717	6188
8717	27242
8717	8718
8717	7314
8717	9131
8717	4804
8717	9099
8717	6217
8717	121441
8717	57805
8717	292
8717	476
8717	293
8717	6232
8717	9320
8717	203068
8717	790
8717	488
8717	3305
8717	3861
8717	55210
8717	5250
8717	5955
8717	10382
63941	55662
63941	351
7827	8826
22871	10152
22871	9378
22871	9369
22871	9379
54910	81833
4867	50807
4867	10188
4867	6103
4867	2316
4867	261734
4867	23322
4867	56893
4867	27130
4867	2318
4867	9743
4867	203068
4867	54806
4867	27031
4867	7145
694	23291
694	8945
694	26224
694	2547
694	26234
694	29883
694	9337
694	51255
694	7846
694	3981
694	3219
142679	4217
142679	6917
142679	1994
142679	345651
142679	211
142679	4677
142679	59
142679	84129
8417	6811
8417	6396
8417	9482
8417	5878
8417	57617
8417	134957
8417	9341
8417	10488
8417	64689
8417	10921
8417	8674
8417	10228
8417	9570
8417	2969
8417	2801
8417	53407
8417	26276
8417	55850
8417	4905
8417	79050
8417	5597
8417	8774
8417	1994
8417	6845
8417	143187
8417	7586
8417	6844
8417	1317
8417	8602
8417	133121
8417	10490
8417	56650
8417	129450
8417	94039
8417	116841
8417	10652
8417	754
8417	954
8417	83440
8417	115
9031	6602
9031	9611
9031	6929
9031	8467
9031	7155
9031	6134
9031	2099
9031	51592
9031	51013
9031	6613
9031	23451
9031	86
9031	2074
9031	6605
9031	8208
9031	54556
9031	8289
9031	3192
9031	6601
9031	6599
9031	7913
9031	112755
9031	79885
9031	10514
9031	4929
9031	4641
9031	3507
9031	3068
9031	51547
9031	23612
9031	11198
9031	79915
9031	4619
9031	6007
9031	4640
9031	7195
3949	2321
3949	3309
3949	2923
3949	1601
3949	5196
3949	255738
3949	26119
3949	348
3949	55081
3949	948
3949	9784
3949	29116
3949	338
3949	874
3949	10678
3949	4134
3949	5553
3949	286128
3949	116254
3949	4043
11127	7874
11127	409
11127	84062
11127	351
11127	23645
11127	4296
11127	834
11127	408
11127	27185
11127	56259
11127	2580
11127	7428
11127	79991
11127	4294
11127	83540
11127	7289
11127	3797
11127	4750
11127	80011
11127	54477
11127	9704
94122	5870
94122	5873
94122	5874
94122	5864
54962	9338
54962	84296
54962	9837
54962	8914
54962	11198
54962	64785
27335	3646
27335	3692
27335	10289
27335	8664
27335	6613
27335	2335
27335	1974
27335	7428
27335	1654
27335	7412
27335	8669
27335	6696
27335	24140
27335	10480
8892	8891
8892	8890
8892	6134
8892	23136
8892	1948
8892	7203
8892	81607
8892	1630
8892	203228
8892	1880
8892	10490
8892	23632
8892	5733
8892	23596
8892	8893
10419	2146
10419	2091
10419	1454
10419	6929
10419	11091
10419	6634
10419	409
10419	23710
10419	3718
10419	51588
10419	823
10419	7297
10419	23136
10419	51497
10419	54433
10419	8932
10419	10537
10419	22976
10419	26523
10419	27161
10419	10971
10419	7013
10419	9150
10419	4691
10419	6720
10419	1207
10419	2335
10419	6615
10419	10273
10419	7091
10419	10445
10419	55070
10419	58160
10419	9618
10419	408
10419	639
10419	7014
10419	6331
10419	56259
10419	23097
10419	1198
10419	6497
10419	84962
10419	26260
10419	7412
10419	84289
10419	202559
10419	23380
10419	6628
10419	192670
10419	192669
10419	55615
10419	84950
10419	55147
10419	1195
10419	813
10419	55082
10419	55692
10419	26270
10419	57035
10419	57805
10419	3068
10419	6625
10419	51547
10419	57822
10419	55352
10419	79084
10419	6751
10419	4113
10419	54676
10419	3221
10419	80818
10419	124359
10419	114803
10419	23543
10419	26206
10419	9796
10419	10569
10419	64129
10419	143684
10419	92483
10419	221302
10419	7549
10419	114823
10419	440093
10419	83732
10419	50804
10419	7767
10419	29789
10419	4155
10419	92912
10419	134353
10419	9768
10419	134492
2917	2776
2917	5578
2917	801
2917	805
2917	808
2917	56850
5885	6280
5885	7170
5885	5230
5885	22938
5885	5701
5885	10051
5885	4904
5885	4171
5885	1965
5885	1191
5885	8664
5885	6208
5885	6134
5885	4666
5885	823
5885	5211
5885	5591
5885	6421
5885	1642
5885	57708
5885	1660
5885	8764
5885	10293
5885	9246
5885	8451
5885	1475
5885	326
5885	6613
5885	1108
5885	1936
5885	3575
5885	7114
5885	29945
5885	10131
5885	6125
5885	1072
5885	23645
5885	6147
5885	51466
5885	7175
5885	23517
5885	63891
5885	9349
5885	7112
5885	10664
5885	27185
5885	2275
5885	10274
5885	23063
5885	9918
5885	57504
5885	7156
5885	10189
5885	3192
5885	10574
5885	8243
5885	23037
5885	9690
5885	10492
5885	4673
5885	6189
5885	10576
5885	83992
5885	10146
5885	8493
5885	113130
5885	1654
5885	6191
5885	6224
5885	6205
5885	7913
5885	10735
5885	2130
5885	10342
5885	51327
5885	23244
5885	23047
5885	6188
5885	6128
5885	10250
5885	1476
5885	7059
5885	6233
5885	9700
5885	27127
5885	718
5885	338
5885	6207
5885	55602
5885	23122
5885	6194
5885	80155
5885	6201
5885	55689
5885	6210
5885	6187
5885	6217
5885	57805
5885	383
5885	2194
5885	6993
5885	7203
5885	11080
5885	6193
5885	6222
5885	6230
5885	6146
5885	6137
5885	6223
5885	220988
